id,name,category_id,sku,price
prod_2691,"Digital Rod 1/4""",cat_144,SKU-DIG-ROD-14,323.34
prod_2692,Pneumatic Valve XL Unit,cat_110,SKU-PNE-VAL-XL,27.81
prod_2693,"Industrial Fuse 1/4"" Module",cat_052,SKU-IND-FUS-14,16.08
prod_2694,Stainless Pump SM Pack,cat_065,SKU-STA-PUM-SM,1206.7
prod_2695,Ultra Switch SM Kit,cat_162,SKU-ULT-SWI-SM,38.83
prod_2696,Digital Gauge C Assembly,cat_060,SKU-DIG-GAU-C,36.7
prod_2697,Industrial Screw M20 Kit,cat_018,SKU-IND-SCR-M20,14.38
prod_2698,Heavy-Duty Pin,cat_200,SKU-HEA-PIN,12.74
prod_2699,"Electric Gear 2"" System",cat_084,SKU-ELE-GEA-2,444.15
prod_2700,Stainless Wire HP-500 Module,cat_021,SKU-STA-WIR-HP500,94.97
prod_2701,Ultra Fitting HP-200 Module,cat_155,SKU-CER-SWI-M16,46.34
prod_2702,Galvanized Cable M10 Kit,cat_172,SKU-GAL-CAB-M10,302.57
prod_2703,Premium Tube C,cat_181,SKU-PRE-TUB-C,14.69
prod_2704,Stainless Pump 100mm Set,cat_166,SKU-STA-PUM-100MM,371.41
prod_2705,"Economy Nut 1/4"" Kit",cat_096,SKU-ECO-NUT-14,2844.31
prod_2706,"Hydraulic Motor 1/2""",cat_164,SKU-HYD-MOT-12,74.74
prod_2707,Industrial Wire M6,cat_155,SKU-IND-WIR-M6,35.25
prod_2708,Professional Timer M10 Module,cat_173,SKU-PRO-TIM-M10,42.23
prod_2709,"Professional Bearing 1/4"" Set",cat_024,SKU-PRO-BEA-14,3410.44
prod_2710,Ceramic Spring XL,cat_132,SKU-CER-SPR-XL,404.66
prod_2711,Ceramic Fuse M16,cat_156,SKU-CER-FUS-M16,15.08
prod_2712,Compact Hose 10mm,cat_132,SKU-COM-HOS-10MM,47.37
prod_2713,Ceramic Bolt 25mm Set,cat_165,SKU-CER-BOL-25MM,2284.9
prod_2714,Industrial Wire C,cat_063,SKU-IND-WIR-C,120.54
prod_2715,Galvanized Bolt 50mm,cat_008,SKU-GAL-BOL-50MM,21.61
prod_2716,Premium Nut D,cat_025,SKU-PRE-NUT-D,46
prod_2717,Ceramic Ring 100mm,cat_080,SKU-CER-RIN-100MM,33.39
prod_2718,Heavy-Duty Hose LG Set,cat_182,SKU-HEA-HOS-LG,46.89
prod_2719,Electric Hose 25mm Unit,cat_116,SKU-ELE-HOS-25MM,20.59
prod_2720,Hydraulic Seal XL,cat_181,SKU-HYD-SEA-XL,369.53
prod_2721,Carbon Wire SM,cat_162,SKU-CAR-WIR-SM,43.87
prod_2722,Premium Hose M20 Set,cat_173,SKU-PRE-HOS-M20,24.77
prod_2723,Professional Bolt,cat_021,SKU-PRO-BOL,1344.86
prod_2724,Ceramic Clamp 25mm Set,cat_056,SKU-CER-CLA-25MM,2790.4
prod_2725,Pneumatic Screw B Unit,cat_060,SKU-PNE-SCR-B,43.85
prod_2726,Galvanized Switch 100mm,cat_129,SKU-GAL-SWI-100MM,298.07
prod_2727,Compact Screw XL Unit,cat_123,SKU-COM-SCR-XL,399.24
prod_2728,Ceramic Cable M20 Unit,cat_097,SKU-CER-CAB-M20,4.54
prod_2729,Chrome Nut M12 Kit,cat_034,SKU-CHR-NUT-M12,3.98
prod_2730,Economy Bracket M16 Pack,cat_020,SKU-ECO-BRA-M16,152.12
prod_2731,"Hydraulic Spring 1"" Set",cat_114,SKU-HYD-SPR-1,10.88
prod_2732,Ceramic Motor 10mm System,cat_092,SKU-CER-MOT-10MM,213.8
prod_2733,Ultra Fitting M16 Unit,cat_180,SKU-ULT-FIT-M16,269.3
prod_2734,"Economy Filter 1/4""",cat_079,SKU-ECO-FIL-14,9.75
prod_2735,Stainless Fitting 10mm,cat_176,SKU-STA-FIT-10MM,5.23
prod_2736,Carbon Wire B Assembly,cat_131,SKU-CAR-WIR-B,10.49
prod_2737,Hydraulic Pump LG Assembly,cat_012,SKU-HYD-PUM-LG,9.42
prod_2738,Precision Screw 10mm Pack,cat_125,SKU-PRE-SCR-10MM,41.81
prod_2739,Chrome Clamp HP-200 Kit,cat_003,SKU-CHR-CLA-HP200,46.58
prod_2740,Professional Spring 50mm Pack,cat_177,SKU-PRO-SPR-50MM,9.86
prod_2741,Hydraulic Filter M8,cat_005,SKU-HYD-FIL-M8,95.03
prod_2742,Compact Clamp 10mm,cat_193,SKU-COM-CLA-10MM,13.32
prod_2743,Titanium Fitting LG Module,cat_080,SKU-TIT-FIT-LG,300.86
prod_2744,Galvanized Ring D,cat_040,SKU-GAL-RIN-D,105.53
prod_2745,Ceramic Sensor M10,cat_137,SKU-CER-SEN-M10,295.33
prod_2746,Compact Fuse A Pack,cat_176,SKU-COM-FUS-A,17.81
prod_2747,Compact Washer 100mm Set,cat_178,SKU-COM-WAS-100MM,9.47
prod_2748,Heavy-Duty Sensor SM Pack,cat_093,SKU-HEA-SEN-SM,33.71
prod_2749,Titanium Wire A,cat_173,SKU-TIT-WIR-A,1589.61
prod_2750,Galvanized Sensor A Set,cat_102,SKU-GAL-SEN-A,18.48
prod_2751,Ceramic Ring XL Set,cat_085,SKU-CER-RIN-XL,5.59
prod_2752,Standard Bracket M6 Kit,cat_044,SKU-STA-BRA-M6,24.83
prod_2753,Analog Nut XL,cat_144,SKU-ANA-NUT-XL,3040.83
prod_2754,Industrial Spring 25mm Pack,cat_006,SKU-IND-SPR-25MM,27.83
prod_2755,Carbon Nut LG Set,cat_073,SKU-CAR-NUT-LG,32.96
prod_2756,Chrome Filter SM,cat_177,SKU-CHR-FIL-SM,4589.63
prod_2757,Analog Screw C,cat_190,SKU-ANA-SCR-C,71.99
prod_2758,Chrome Switch 10mm Set,cat_031,SKU-CHR-SWI-10MM,251.03
prod_2759,"Chrome Pin 3/4"" Set",cat_119,SKU-CHR-PIN-34,462.78
prod_2760,Analog Seal C Pack,cat_179,SKU-ANA-SEA-C,9.72
prod_2761,Analog Seal HP-100 Module,cat_195,SKU-ANA-SEA-HP100,230.28
prod_2762,Electric Bearing M10 Set,cat_047,SKU-ELE-BEA-M10,11.92
prod_2763,Chrome Bolt M20 Unit,cat_120,SKU-CHR-BOL-M20,53.08
prod_2764,Economy Clamp M20 Module,cat_167,SKU-ECO-CLA-M20,223.13
prod_2765,Analog Gear M6 Pack,cat_113,SKU-ANA-GEA-M6,21.78
prod_2766,Precision Pump M6 System,cat_132,SKU-PRE-PUM-M6,29.95
prod_2767,Analog Meter M10,cat_023,SKU-ANA-MET-M10,4889.05
prod_2768,"Premium Seal 1/2"" Pack",cat_161,SKU-PRE-SEA-12,17.57
prod_2769,Heavy-Duty Washer LG Set,cat_155,SKU-HEA-WAS-LG,35.22
prod_2770,Carbon Pin M16 Kit,cat_051,SKU-CAR-PIN-M16,9.01
prod_2771,Economy Meter SM,cat_080,SKU-ECO-MET-SM,26.16
prod_2772,Heavy-Duty Screw 10mm Set,cat_122,SKU-HEA-SCR-10MM,23.15
prod_2773,Analog Sensor Set,cat_046,SKU-ANA-SEN,164.43
prod_2774,Stainless Ring HP-200 System,cat_140,SKU-STA-RIN-HP200,412.85
prod_2775,"Standard Motor 1/4"" System",cat_045,SKU-STA-MOT-14,19.37
prod_2776,Compact Bolt C,cat_163,SKU-COM-BOL-C,41.08
prod_2777,Ultra Rod HP-500 Module,cat_102,SKU-ULT-ROD-HP500,318.08
prod_2778,"Analog Sensor 3/4""",cat_074,SKU-ANA-SEN-34,16.06
prod_2779,Hydraulic Motor B,cat_160,SKU-HYD-MOT-B,3319.72
prod_2780,"Stainless Screw 1/2"" Set",cat_122,SKU-STA-SCR-12,1496.93
prod_2781,"Titanium Seal 1/2""",cat_154,SKU-TIT-SEA-12,32.24
prod_2782,Digital Ring 10mm Pack,cat_164,SKU-DIG-RIN-10MM,162.87
prod_2783,Ultra Filter M8 Assembly,cat_007,SKU-ULT-FIL-M8,340.72
prod_2784,"Pneumatic Fitting 1/2"" Set",cat_181,SKU-PNE-FIT-12,27.17
prod_2785,Ultra Relay M10 Assembly,cat_078,SKU-ULT-REL-M10,26.55
prod_2786,Ultra Gauge 100mm,cat_083,SKU-ULT-GAU-100MM,247.25
prod_2787,Premium Gauge M10,cat_124,SKU-PRE-GAU-M10,21.97
prod_2788,Digital Nut HP-100 System,cat_096,SKU-DIG-NUT-HP100,352.68
prod_2789,Precision Gauge Kit,cat_090,SKU-PRE-GAU,437.21
prod_2790,Compact Plate D,cat_137,SKU-COM-PLA-D,107.73
prod_2791,Premium Gear M16 Pack,cat_138,SKU-PRE-GEA-M16,5.28
prod_2792,Hydraulic Seal M20 Module,cat_070,SKU-HYD-SEA-M20,121.95
prod_2793,Professional Cable M12,cat_155,SKU-PRO-CAB-M12,14.11
prod_2794,Titanium Rod,cat_134,SKU-TIT-ROD,427.27
prod_2795,Titanium Valve M12 Set,cat_045,SKU-TIT-VAL-M12,34.63
prod_2796,Professional Screw 50mm,cat_127,SKU-PRO-SCR-50MM,31.58
prod_2797,Ceramic Valve LG Assembly,cat_158,SKU-CER-VAL-LG,19.33
prod_2798,"Economy Wire 1/2"" Unit",cat_003,SKU-ECO-WIR-12,7.15
prod_2799,"Economy Fitting 1/2""",cat_064,SKU-ECO-FIT-12,124.55
prod_2800,Stainless Clamp C Pack,cat_149,SKU-STA-CLA-C,65.03
prod_2801,"Standard Pump 3/4""",cat_096,SKU-HYD-SEA-D,28.01
prod_2802,Economy Gear M20 System,cat_148,SKU-ECO-GEA-M20,30.76
prod_2803,Premium Motor M8 Module,cat_030,SKU-PRE-MOT-M8,11.55
prod_2804,Compact Timer M6 Unit,cat_085,SKU-COM-TIM-M6,12.96
prod_2805,Chrome Spring M6 Assembly,cat_097,SKU-CHR-SPR-M6,1.65
prod_2806,Precision Meter 25mm Pack,cat_143,SKU-PRE-MET-25MM,47.01
prod_2807,"Hydraulic Pin 3/4""",cat_165,SKU-HYD-PIN-34,127.22
prod_2808,Electric Motor HP-500 Unit,cat_134,SKU-ELE-MOT-HP500,196.55
prod_2809,Chrome Valve HP-100 Unit,cat_164,SKU-CHR-VAL-HP100,25.04
prod_2810,Carbon Tube HP-500,cat_177,SKU-CAR-TUB-HP500,83.63
prod_2811,"Ultra Seal 1/4""",cat_082,SKU-ULT-SEA-14,0.52
prod_2812,Hydraulic Pin Assembly,cat_193,SKU-HYD-PIN,44.2
prod_2813,Ceramic Filter M12,cat_026,SKU-CER-FIL-M12,47.61
prod_2814,Digital Wire M10 Kit,cat_073,SKU-DIG-WIR-M10,350.22
prod_2815,Electric Screw 50mm,cat_013,SKU-ELE-SCR-50MM,49.68
prod_2816,Ceramic Switch M10 System,cat_177,SKU-CER-SWI-M10,7.22
prod_2817,Ceramic Bolt Module,cat_185,SKU-CER-BOL,346.1
prod_2818,Hydraulic Filter C Pack,cat_058,SKU-HYD-FIL-C,32.89
prod_2819,Analog Sensor SM,cat_122,SKU-ANA-SEN-SM,3619.22
prod_2820,"Heavy-Duty Relay 3/8"" Assembly",cat_008,SKU-HEA-REL-38,24.34
prod_2821,"Digital Sensor 1/4""",cat_009,SKU-DIG-SEN-14,157.55
prod_2822,Professional Plate M12,cat_179,SKU-PRO-PLA-M12,354.44
prod_2823,Premium Tube C,cat_126,SKU-PRE-TUB-C,1061.78
prod_2824,Chrome Cable M12 Kit,cat_142,SKU-CHR-CAB-M12,195.99
prod_2825,Standard Relay XL,cat_145,SKU-STA-REL-XL,31.72
prod_2826,"Ceramic Screw 3/4"" Unit",cat_081,SKU-CER-SCR-34,455.31
prod_2827,Precision Gear 25mm Kit,cat_180,SKU-PRE-GEA-25MM,33.11
prod_2828,Compact Switch C Module,cat_129,SKU-COM-SWI-C,1853.77
prod_2829,Heavy-Duty Fuse HP-100,cat_200,SKU-HEA-FUS-HP100,2.14
prod_2830,Heavy-Duty Meter HP-100,cat_053,SKU-HEA-MET-HP100,25.39
prod_2831,Stainless Relay 25mm,cat_002,SKU-STA-REL-25MM,27.97
prod_2832,Precision Plate HP-200,cat_082,SKU-PRE-PLA-HP200,31.46
prod_2833,Chrome Nut M10,cat_138,SKU-CHR-NUT-M10,142.89
prod_2834,Heavy-Duty Timer XL Set,cat_080,SKU-HEA-TIM-XL,3238.44
prod_2835,"Professional Switch 2""",cat_065,SKU-PRO-SWI-2,2.82
prod_2836,Ultra Rod B,cat_015,SKU-ULT-ROD-B,12.79
prod_2837,Premium Pin D Kit,cat_161,SKU-PRE-PIN-D,21.81
prod_2838,"Heavy-Duty Bolt 1"" System",cat_148,SKU-HEA-BOL-1,29.92
prod_2839,Stainless Relay 100mm Set,cat_080,SKU-STA-REL-100MM,1.64
prod_2840,"Electric Screw 1/2""",cat_177,SKU-ELE-SCR-12,17.51
prod_2841,Electric Sensor SM Unit,cat_064,SKU-ELE-SEN-SM,26.88
prod_2842,Economy Fitting LG Assembly,cat_191,SKU-ECO-FIT-LG,270.85
prod_2843,Analog Seal HP-100 Pack,cat_181,SKU-ANA-SEA-HP100,32.14
prod_2844,Electric Bolt M16 Unit,cat_066,SKU-ELE-BOL-M16,9.56
prod_2845,"Carbon Bracket 3/4""",cat_061,SKU-CAR-BRA-34,2623.11
prod_2846,"Compact Bearing 1/4"" System",cat_079,SKU-COM-BEA-14,13.02
prod_2847,Carbon Washer A Unit,cat_144,SKU-CAR-WAS-A,1.66
prod_2848,Compact Tube M10,cat_036,SKU-COM-TUB-M10,272.62
prod_2849,Hydraulic Motor 100mm,cat_018,SKU-HYD-MOT-100MM,15.03
prod_2850,Pneumatic Washer LG Kit,cat_075,SKU-PNE-WAS-LG,46.53
prod_2851,Premium Bolt 100mm,cat_055,SKU-PRE-BOL-100MM,40.76
prod_2852,Premium Timer M12 Pack,cat_163,SKU-PRE-TIM-M12,4.82
prod_2853,Heavy-Duty Valve LG,cat_014,SKU-HEA-VAL-LG,17.39
prod_2854,Stainless Plate M10,cat_184,SKU-STA-PLA-M10,45.74
prod_2855,Analog Nut M20,cat_120,SKU-ANA-NUT-M20,2.61
prod_2856,"Ultra Gear 2""",cat_082,SKU-ULT-GEA-2,21.46
prod_2857,Carbon Valve 50mm Unit,cat_031,SKU-CAR-VAL-50MM,160.7
prod_2858,Pneumatic Pump XL Pack,cat_010,SKU-PNE-PUM-XL,496.09
prod_2859,"Carbon Bearing 3/8"" Assembly",cat_100,SKU-CAR-BEA-38,471.99
prod_2860,"Standard Screw 1/2"" Unit",cat_072,SKU-STA-SCR-12,4342.44
prod_2861,Ceramic Relay 10mm,cat_117,SKU-CER-REL-10MM,325.4
prod_2862,Digital Pin Assembly,cat_161,SKU-DIG-PIN,400.42
prod_2863,Industrial Screw 50mm,cat_109,SKU-IND-SCR-50MM,1169.16
prod_2864,Pneumatic Switch B Pack,cat_182,SKU-PNE-SWI-B,288.15
prod_2865,Analog Bearing 10mm Module,cat_090,SKU-ANA-BEA-10MM,1692.3
prod_2866,Pneumatic Seal 10mm,cat_171,SKU-PNE-SEA-10MM,4595.89
prod_2867,Analog Seal HP-500 System,cat_157,SKU-ANA-SEA-HP500,18.9
prod_2868,Ceramic Fuse A,cat_093,SKU-CER-FUS-A,37.56
prod_2869,"Ultra Rod 3/4"" Assembly",cat_048,SKU-ULT-ROD-34,3366.72
prod_2870,Ultra Filter 10mm Set,cat_050,SKU-ULT-FIL-10MM,2.04
prod_2871,Titanium Switch XL,cat_092,SKU-TIT-SWI-XL,7.64
prod_2872,Industrial Fitting HP-500 Unit,cat_031,SKU-IND-FIT-HP500,4.93
prod_2873,Heavy-Duty Timer M16 Pack,cat_107,SKU-HEA-TIM-M16,40.49
prod_2874,Titanium Seal 10mm,cat_001,SKU-TIT-SEA-10MM,38.8
prod_2875,Ceramic Bearing HP-500 Module,cat_069,SKU-CER-BEA-HP500,38.32
prod_2876,Industrial Nut M12 Assembly,cat_023,SKU-IND-NUT-M12,23.29
prod_2877,Electric Bearing M20,cat_035,SKU-ELE-BEA-M20,492.65
prod_2878,Digital Clamp M10 Set,cat_194,SKU-DIG-CLA-M10,46.78
prod_2879,Carbon Fuse D,cat_187,SKU-CAR-FUS-D,38.51
prod_2880,Precision Rod C System,cat_102,SKU-PRE-ROD-C,44.6
prod_2881,Economy Gauge C Assembly,cat_049,SKU-ECO-GAU-C,2051
prod_2882,Industrial Spring D System,cat_193,SKU-IND-SPR-D,329.68
prod_2883,Precision Gauge 25mm Unit,cat_083,SKU-PRE-GAU-25MM,182.21
prod_2884,Analog Plate LG,cat_042,SKU-ANA-PLA-LG,3.68
prod_2885,Galvanized Wire M12,cat_077,SKU-GAL-WIR-M12,66.74
prod_2886,Galvanized Relay M12 Module,cat_114,SKU-GAL-REL-M12,17.36
prod_2887,Ultra Tube M10,cat_007,SKU-ULT-TUB-M10,13.89
prod_2888,Economy Relay M10,cat_104,SKU-ECO-REL-M10,48.7
prod_2889,"Compact Gear 1/4"" Set",cat_059,SKU-COM-GEA-14,22.52
prod_2890,Heavy-Duty Gauge M20,cat_085,SKU-HEA-GAU-M20,421.05
prod_2891,Industrial Motor M8 Unit,cat_003,SKU-IND-MOT-M8,0.89
prod_2892,"Standard Motor 3/4"" Set",cat_111,SKU-STA-MOT-34,8.43
prod_2893,Stainless Valve LG Pack,cat_169,SKU-STA-VAL-LG,43.03
prod_2894,"Digital Valve 3/4"" Kit",cat_162,SKU-DIG-VAL-34,16.65
prod_2895,Heavy-Duty Tube XL Module,cat_064,SKU-HEA-TUB-XL,28.82
prod_2896,Galvanized Bolt SM Unit,cat_058,SKU-GAL-BOL-SM,134.42
prod_2897,Ultra Spring B Module,cat_195,SKU-ULT-SPR-B,13.95
prod_2898,"Industrial Timer 1/2"" Pack",cat_159,SKU-IND-TIM-12,369.34
prod_2899,"Analog Cable 1/2""",cat_120,SKU-ANA-CAB-12,5.44
prod_2900,"Compact Plate 3/4"" System",cat_001,SKU-COM-PLA-34,17.3
prod_2901,"Industrial Tube 1/4""",cat_080,SKU-PRE-GEA-M12,208.1
prod_2902,Industrial Filter LG Pack,cat_172,SKU-IND-FIL-LG,407.94
prod_2903,Analog Filter M16,cat_071,SKU-ANA-FIL-M16,48.28
prod_2904,Digital Switch A Pack,cat_117,SKU-DIG-SWI-A,9.55
prod_2905,Carbon Bracket M12 Module,cat_118,SKU-CAR-BRA-M12,42.7
prod_2906,Economy Rod D Module,cat_091,SKU-ECO-ROD-D,43.55
prod_2907,Electric Wire D,cat_163,SKU-ELE-WIR-D,401.49
prod_2908,Premium Ring A System,cat_136,SKU-PRE-RIN-A,0.96
prod_2909,"Pneumatic Relay 2"" Pack",cat_145,SKU-PNE-REL-2,274.71
prod_2910,Galvanized Gear M8 Set,cat_022,SKU-GAL-GEA-M8,16.67
prod_2911,Digital Clamp HP-100 Module,cat_076,SKU-DIG-CLA-HP100,13.3
prod_2912,Precision Motor M8 Set,cat_139,SKU-PRE-MOT-M8,49.79
prod_2913,Pneumatic Filter XL Kit,cat_137,SKU-PNE-FIL-XL,40.81
prod_2914,Ultra Tube SM System,cat_010,SKU-ULT-TUB-SM,36.35
prod_2915,Chrome Hose HP-200,cat_177,SKU-CHR-HOS-HP200,381.15
prod_2916,Hydraulic Valve D Kit,cat_011,SKU-HYD-VAL-D,12.49
prod_2917,Stainless Switch 100mm Kit,cat_046,SKU-STA-SWI-100MM,23.7
prod_2918,Electric Rod D Pack,cat_035,SKU-ELE-ROD-D,45.95
prod_2919,Chrome Bolt D,cat_009,SKU-CHR-BOL-D,3841.26
prod_2920,Ultra Motor Set,cat_112,SKU-ULT-MOT,405.02
prod_2921,Galvanized Sensor C Unit,cat_030,SKU-GAL-SEN-C,13.2
prod_2922,"Economy Seal 1/4"" Pack",cat_031,SKU-ECO-SEA-14,49.91
prod_2923,Electric Screw 50mm,cat_051,SKU-ELE-SCR-50MM,448.25
prod_2924,"Titanium Clamp 2"" Assembly",cat_182,SKU-TIT-CLA-2,48.09
prod_2925,Heavy-Duty Fuse M8 Assembly,cat_165,SKU-HEA-FUS-M8,26.17
prod_2926,"Ceramic Meter 2""",cat_159,SKU-CER-MET-2,41.82
prod_2927,Compact Plate 10mm Assembly,cat_034,SKU-COM-PLA-10MM,45.13
prod_2928,Premium Fitting M16,cat_020,SKU-PRE-FIT-M16,123.2
prod_2929,Pneumatic Cable B Assembly,cat_118,SKU-PNE-CAB-B,18.59
prod_2930,"Stainless Bolt 1"" Assembly",cat_066,SKU-STA-BOL-1,156.83
prod_2931,Analog Rod M12,cat_088,SKU-ANA-ROD-M12,20.21
prod_2932,Standard Tube HP-100,cat_002,SKU-STA-TUB-HP100,29.02
prod_2933,"Standard Valve 3/8""",cat_109,SKU-STA-VAL-38,3847.22
prod_2934,Industrial Switch C Assembly,cat_104,SKU-IND-SWI-C,33.15
prod_2935,Titanium Fitting Set,cat_046,SKU-TIT-FIT,481.3
prod_2936,Hydraulic Rod M8 Module,cat_181,SKU-HYD-ROD-M8,4.72
prod_2937,"Premium Relay 1"" Pack",cat_070,SKU-PRE-REL-1,115.54
prod_2938,Digital Screw B,cat_103,SKU-DIG-SCR-B,32.19
prod_2939,Economy Fitting M20 Module,cat_091,SKU-ECO-FIT-M20,18.84
prod_2940,Stainless Nut M10 Unit,cat_013,SKU-STA-NUT-M10,4.13
prod_2941,Compact Filter M12,cat_073,SKU-COM-FIL-M12,487.61
prod_2942,"Heavy-Duty Gauge 1/2""",cat_073,SKU-HEA-GAU-12,15.86
prod_2943,Digital Cable XL Assembly,cat_160,SKU-DIG-CAB-XL,44.17
prod_2944,Economy Ring A System,cat_132,SKU-ECO-RIN-A,404.22
prod_2945,"Pneumatic Switch 1/4""",cat_112,SKU-PNE-SWI-14,34.15
prod_2946,Ceramic Plate LG Kit,cat_134,SKU-CER-PLA-LG,97.38
prod_2947,Heavy-Duty Clamp M20 Pack,cat_069,SKU-HEA-CLA-M20,11.59
prod_2948,Professional Plate D Module,cat_130,SKU-PRO-PLA-D,158.17
prod_2949,Ultra Seal 50mm System,cat_155,SKU-ULT-SEA-50MM,471.93
prod_2950,"Chrome Pump 3/8"" Set",cat_064,SKU-CHR-PUM-38,35.49
prod_2951,Chrome Bearing SM Module,cat_026,SKU-CHR-BEA-SM,39.1
prod_2952,Galvanized Valve M20 Module,cat_140,SKU-GAL-VAL-M20,26.24
prod_2953,Heavy-Duty Plate M10,cat_170,SKU-HEA-PLA-M10,108.67
prod_2954,Carbon Plate HP-200,cat_015,SKU-CAR-PLA-HP200,31.96
prod_2955,Standard Tube M10,cat_124,SKU-STA-TUB-M10,399.72
prod_2956,Electric Bolt System,cat_180,SKU-ELE-BOL,18.53
prod_2957,Chrome Gauge XL,cat_014,SKU-CHR-GAU-XL,12.6
prod_2958,Standard Switch M10,cat_104,SKU-STA-SWI-M10,15.41
prod_2959,Pneumatic Wire HP-100 Set,cat_129,SKU-PNE-WIR-HP100,17.74
prod_2960,"Standard Bearing 1"" Assembly",cat_078,SKU-STA-BEA-1,34.03
prod_2961,"Electric Pump 1/2""",cat_147,SKU-ELE-PUM-12,20.07
prod_2962,Titanium Screw,cat_170,SKU-TIT-SCR,24.76
prod_2963,Professional Cable M12 Set,cat_107,SKU-PRO-CAB-M12,260.08
prod_2964,Pneumatic Washer D System,cat_141,SKU-PNE-WAS-D,461.5
prod_2965,Economy Bolt M8,cat_188,SKU-ECO-BOL-M8,34.11
prod_2966,Electric Sensor M12,cat_004,SKU-ELE-SEN-M12,26.66
prod_2967,"Compact Valve 2""",cat_012,SKU-COM-VAL-2,12.92
prod_2968,"Carbon Filter 3/4"" Pack",cat_107,SKU-CAR-FIL-34,31.26
prod_2969,Ceramic Sensor A,cat_042,SKU-CER-SEN-A,44.81
prod_2970,Carbon Pin,cat_160,SKU-CAR-PIN,47.74
prod_2971,Titanium Washer B Assembly,cat_006,SKU-TIT-WAS-B,7.3
prod_2972,Economy Motor D Module,cat_164,SKU-ECO-MOT-D,1455.38
prod_2973,Precision Wire M10,cat_172,SKU-PRE-WIR-M10,1506.46
prod_2974,Standard Clamp M20,cat_018,SKU-STA-CLA-M20,30.38
prod_2975,Industrial Sensor C System,cat_044,SKU-IND-SEN-C,27.88
prod_2976,Stainless Cable 100mm Module,cat_036,SKU-STA-CAB-100MM,281.02
prod_2977,Ultra Pump Unit,cat_176,SKU-ULT-PUM,23.06
prod_2978,Industrial Hose 25mm Assembly,cat_074,SKU-IND-HOS-25MM,125.65
prod_2979,Precision Washer 50mm Pack,cat_034,SKU-PRE-WAS-50MM,221.51
prod_2980,Standard Hose M8,cat_090,SKU-STA-HOS-M8,2374.5
prod_2981,Analog Switch M12,cat_109,SKU-ANA-SWI-M12,23.7
prod_2982,"Premium Cable 1/4""",cat_056,SKU-PRE-CAB-14,46.1
prod_2983,Heavy-Duty Valve 50mm Module,cat_103,SKU-HEA-VAL-50MM,5.38
prod_2984,Chrome Seal D,cat_133,SKU-CHR-SEA-D,47.06
prod_2985,Professional Ring D,cat_078,SKU-PRO-RIN-D,270.43
prod_2986,"Titanium Tube 1"" Module",cat_089,SKU-TIT-TUB-1,70.68
prod_2987,Galvanized Hose 50mm Pack,cat_027,SKU-GAL-HOS-50MM,29.87
prod_2988,Professional Switch HP-500 Set,cat_179,SKU-PRO-SWI-HP500,248.65
prod_2989,Economy Fuse M8,cat_029,SKU-ECO-FUS-M8,15.61
prod_2990,Ceramic Bolt XL,cat_107,SKU-CER-BOL-XL,32.04
prod_2991,Precision Valve HP-200 System,cat_162,SKU-PRE-VAL-HP200,275.97
prod_2992,Stainless Tube LG,cat_132,SKU-STA-TUB-LG,27.39
prod_2993,Premium Meter M20 System,cat_050,SKU-PRE-MET-M20,24.77
prod_2994,Carbon Rod M10 Unit,cat_056,SKU-CAR-ROD-M10,29.61
prod_2995,"Compact Clamp 1"" Set",cat_129,SKU-COM-CLA-1,1.65
prod_2996,Industrial Valve M16 Unit,cat_104,SKU-IND-VAL-M16,34.63
prod_2997,Chrome Meter D Assembly,cat_061,SKU-CHR-MET-D,50.86
prod_2998,Pneumatic Rod 50mm Assembly,cat_084,SKU-PNE-ROD-50MM,303.57
prod_2999,Compact Switch A Kit,cat_003,SKU-COM-SWI-A,5.1
prod_3000,Heavy-Duty Sensor 50mm Unit,cat_105,SKU-HEA-SEN-50MM,35.1
prod_3001,Ultra Timer 25mm Assembly,cat_200,SKU-PRE-BOL-100MM,298.24
prod_3002,"Heavy-Duty Rod 3/8"" Assembly",cat_080,SKU-HEA-ROD-38,2468.2
prod_3003,Chrome Fitting 100mm Pack,cat_045,SKU-CHR-FIT-100MM,2418.98
prod_3004,Professional Pin M12,cat_200,SKU-PRO-PIN-M12,7.83
prod_3005,"Precision Valve 2""",cat_167,SKU-PRE-VAL-2,1856.75
prod_3006,"Stainless Nut 3/8""",cat_079,SKU-STA-NUT-38,38.6
prod_3007,Ultra Spring M20 Pack,cat_191,SKU-ULT-SPR-M20,214.53
prod_3008,Titanium Plate 10mm Kit,cat_102,SKU-TIT-PLA-10MM,22.02
prod_3009,Standard Switch 25mm,cat_154,SKU-STA-SWI-25MM,2.64
prod_3010,Industrial Timer XL Unit,cat_123,SKU-IND-TIM-XL,99.41
prod_3011,Pneumatic Gear HP-200,cat_114,SKU-PNE-GEA-HP200,4272.89
prod_3012,Pneumatic Motor 100mm Unit,cat_179,SKU-PNE-MOT-100MM,322.37
prod_3013,Heavy-Duty Valve HP-500,cat_186,SKU-HEA-VAL-HP500,2381.06
prod_3014,Digital Nut M20 Assembly,cat_078,SKU-DIG-NUT-M20,0.33
prod_3015,Chrome Seal C,cat_050,SKU-CHR-SEA-C,3.25
prod_3016,"Analog Seal 1/4"" Unit",cat_049,SKU-ANA-SEA-14,153.94
prod_3017,Digital Filter M12 Unit,cat_155,SKU-DIG-FIL-M12,11.54
